dat_ref,log_ret,media_ret,desvio_ret,z_retorno,media_vol,score_retorno_mercado
2017-11-01,-0.006534735537814586,-0.00034448956485240407,0.010601359117524158,-0.5839106009275395,3212513.3333333335,34.097365314785236
2017-11-03,0.0012319023617099979,-0.0018003318513516847,0.00765568077008697,0.3960763652671526,3229046.6666666665,77.44585821785198
2017-11-06,0.005343204864790475,-0.0014390755787246994,0.007811153366173533,0.8682815617071445,3231343.3333333335,71.5158538974668
2017-11-07,-0.025845528965023987,-0.0026865988492280096,0.009434153660676918,-2.4547967892791647,3300916.6666666665,0.0
2017-11-08,0.02654504605772879,-0.0010713455453884805,0.011308803193894474,2.442026015452026,3301993.3333333335,92.60511055620377
2017-11-09,-0.019444717629994772,-0.0017914752019455849,0.011987294009294486,-1.4726628390328578,3293273.3333333335,5.263270499347275
2017-11-10,-0.01054476782407709,-0.003023706818601652,0.011457358989143641,-0.6564393253804807,3271656.6666666665,26.733148828768154
2017-11-13,0.004272653951242466,-0.002673256435461445,0.011567357681095056,0.6004751109283895,3261673.3333333335,53.47642230467948
2017-11-14,-0.023001390873533412,-0.003973107588370136,0.012258187298173587,-1.5522917722099419,3302540.0,4.00875462436552
2017-11-16,0.02351178147135519,-0.002792846404051111,0.01364577244912202,1.9276759870855653,3330170.0,89.99250645168846
2017-11-17,0.01267583039912062,-0.0017593661981623288,0.013968043047468239,1.0334444523278716,3294596.6666666665,62.30948719109827
2017-11-21,0.015645585030149733,-0.0012574331207738565,0.014409453136926226,1.1730506349062793,3308600.0,84.00684195130744
2017-11-22,-0.0010193544077801038,-0.0011140943962144846,0.014395464276127852,0.00658123882753049,3285190.0,47.98119352568368
2017-11-23,-0.00042951291212363856,-0.0012019178414932735,0.014384886706770406,0.05369558656350725,3237273.3333333335,33.264429352173096
2017-11-24,-0.00444014614998939,-0.0007997717419307626,0.014158195273344307,-0.2571213588862116,3243106.6666666665,30.119771745475994
2017-11-27,-0.0013223945360996319,-0.0014507599445630005,0.013833998329808004,0.009278981058338048,3220493.3333333335,40.40224017687305
2017-11-28,0.001093124893767557,-0.0015984925083017522,0.01378717315616951,0.19522619840781932,3195466.6666666665,48.789058363888074
2017-11-29,-0.019613813183112533,-0.0020486951214810593,0.014228011937601547,-1.234544793655302,3210110.0,13.425524727554958
2017-11-30,-0.010078124437952715,-0.0025787733732919363,0.014313758827679811,-0.5239260459075644,3285883.3333333335,51.31586467124952
2017-12-01,0.0040628197460213745,-0.0016424669110899764,0.014060284825376418,0.40577319221971103,3293616.6666666665,52.2210739063389
2017-12-04,0.011365478644757867,-0.000787002811278942,0.014288283255968096,0.8505207545462692,3289676.6666666665,64.27963305722766
2017-12-05,-0.007470715072135618,-0.0008315732652942291,0.014308554485189985,-0.4639980798698574,3303126.6666666665,29.266755909958814
2017-12-06,0.00990310807780579,-0.0004186587073849058,0.01449498122439775,0.7120924563749861,3318260.0,61.41794288035689
2017-12-07,-0.010716716060190848,-0.0011834168466697307,0.014599072867970991,-0.6530071669438879,3339226.6666666665,27.291852168062103
2017-12-08,0.00337421731936876,0.0002079996430632573,0.013480641658195989,0.23487143687856277,3340496.6666666665,48.530464476458654
2017-12-11,0.0009345024454920378,-0.0010115500527575403,0.012062770105028453,0.16132716459864818,3323710.0,37.22936913783721
2017-12-12,0.013832460309675979,0.000573077468179162,0.011700511734241748,1.1332310195196853,3325543.3333333335,68.82014749219427
2017-12-13,-0.0122677510400245,0.0004910306483721424,0.011788084077583768,-1.0823456640132685,3360886.6666666665,21.47481474382737
2017-12-14,-0.006673892794164835,-3.023348236153857e-05,0.011854340840726873,-0.56044105708335,3350226.6666666665,31.801587973431754
2017-12-15,0.0024683369193043946,0.0011826106982497854,0.010625878566945171,0.12099952139997416,3387353.3333333335,67.93400782352296
2017-12-18,0.006958435466411156,0.000394356126585784,0.00943373187042796,0.6958094028940843,3371846.6666666665,62.033902262667084
2017-12-19,-0.005967300535871978,-0.0004934120131757682,0.009091180417242672,-0.6021097669906791,3304003.3333333335,20.89460925439074
2017-12-20,0.00940799971538308,-0.0007904398853075137,0.008627598795545088,1.1820716102325732,3268076.6666666665,55.14110185635964
