dat_ref,retorno,retorno_mm3,desvio_relativo,score_confianca_mercado
2023-06-19,-0.13979737452136654,-0.06856364972188296,1.0389430126376196,58.16626969621
2023-06-16,-0.3330089459781971,-0.22226320534147007,0.4982639410179692,53.6767717730821
2023-06-15,-0.5913627944243882,-0.35472303830798396,0.6671113250641043,55.07878642426868
2023-06-14,-0.2754137732992268,-0.3999285045672707,-0.31134247708292495,46.95425092216984
2023-06-13,-0.16131987801206726,-0.34269881524522744,-0.5292663095533889,45.14473277243744
2023-06-12,-0.10881285827125664,-0.1818488365275169,-0.4016301652015719,46.20455223847854
2023-06-09,-0.0265766342169238,-0.09890312350008257,-0.731286199298836,43.467272106675374
2023-06-07,-0.2684625432395338,-0.1346173452425714,0.9942641325735724,57.79528115645694
2023-06-06,-0.15664077925497955,-0.15055998557047903,0.04038784715248278,49.874823666784614
2023-06-05,0.029993012616835735,-0.13170343662589254,-1.2277314349968844,39.345067324573115
2023-06-02,-0.2655727441967737,-0.13074017027830584,1.0313018074815914,58.10282138374727
2023-06-01,-0.5087730310648908,-0.24811758754827626,1.0505319114708014,58.26249745861822
2023-05-31,0.0654161229159067,-0.23630988411525258,-1.276823473384643,38.93743437565254
2023-05-30,-0.34843668075899004,-0.26393119630265804,0.32017997735829207,52.19806170835274
2023-05-29,0.1431920505101658,-0.04660950244430584,-4.072164322742287,15.72648060222073
2023-05-26,0.0043228719831311935,-0.06697391942189768,-1.0645456025337199,40.70007160415924
2023-05-25,-0.12835049661000797,0.006388141961096346,-21.091991911209846,0.0
2023-05-24,-0.24704264648597318,-0.12369009037094998,0.997271129361176,57.82024958327686
2023-05-23,0.3127388513772811,-0.020884763906233356,-15.974497810048966,0.0
2023-05-22,-0.15604828513249291,-0.030117360080395006,4.181340088106628,84.2589851062965
2023-05-19,-0.08764358718871268,0.023015659685358496,-4.807998049452717,9.616527098864381
2023-05-18,-0.18277877097953033,-0.1421568811002453,0.2857539470821644,51.912207123740785
2023-05-17,-0.08888354251038733,-0.11976863355954344,-0.2578729516338806,47.398232085958966
2023-05-16,-0.38695393341851014,-0.21953874896947592,0.7625769265557361,55.871479617188
2023-05-15,-0.36965535765246527,-0.28183094452712093,0.31162090193006775,52.126991912283515
2023-05-12,-0.7706979753592247,-0.5091024221434001,0.5138367877223347,53.80608002007418
2023-05-11,-0.5464295296087385,-0.5622609542068094,-0.02815672061099206,49.305667746445415
2023-05-10,-0.46030705348849565,-0.592478186152153,-0.22308185474648812,47.68711798041646
2023-05-09,-0.1581475128645038,-0.38829469865391264,-0.5927126653731094,44.61790956504123
2023-05-08,-0.4054439439387769,-0.3412995034305921,0.18794179265845146,51.100029461996854
2023-05-05,-0.4198593109063342,-0.32781692256987166,0.28077375510364155,51.87085438286738
2023-05-04,-0.38421296969949337,-0.4031720748482015,-0.047024847035466055,49.14899733169783
2023-05-03,-0.3975195890558614,-0.400530623220563,-0.007517612861884682,49.477043403907544
2023-05-02,-0.14909738468521505,-0.31027664781352327,-0.5194695258702717,45.22607980861351
2023-04-28,-0.04895738259844684,-0.19852478544650776,-0.7533941039737915,43.28370037746899
2023-04-27,-1.0842374476511818,-0.42743073831161454,1.5366389229141686,62.2988593835498
2023-04-26,-0.3547629490244786,-0.4959859264247024,-0.28473182378021256,47.17521096853843
2023-04-25,-0.0791563284242236,-0.5060522416999613,-0.8435807177568924,42.534840958774865
2023-04-24,0.04440528884752659,-0.12983799620039185,-1.3420053462546626,38.3962004011269
2023-04-20,-0.08131438128278212,-0.03868847361982638,1.1017727936702983,58.68797320992623
2023-04-19,-0.17519918690518388,-0.07070275978014647,1.4779681507479188,61.81168996343585
2023-04-18,0.011747911185788773,-0.08158855233405908,-1.143989700144301,40.040412057583744
2023-04-17,-0.4328418774516507,-0.1987643843903486,1.1776631602249372,59.318124552777064
2023-04-14,-0.5616370773421808,-0.32757701453601423,0.714519189136922,55.472434927543034
2023-04-13,-0.42315753899916375,-0.4725454979309984,-0.1045147168856243,48.67163346680841
2023-04-12,0.010470448062971371,-0.32477472275945773,-1.0322391101561381,40.96832672636735
2023-04-11,-0.1696757028003648,-0.19412093124551907,-0.12592783420267328,48.493830864916305
2023-04-10,-0.16562458187024953,-0.10827661220254765,0.5296431842587013,53.93732753481445
2023-04-06,-0.011953446758261599,-0.11575124380962531,-0.8967315912568397,42.09350570332353
2023-04-05,-0.004347227555623334,-0.06064175206137815,-0.9283129624747102,41.831271583427906
2023-04-04,0.026809068710909045,0.0035027981323413706,6.653615109412285,100.0
2023-04-03,-0.28576602680188135,-0.08776806188219854,2.2559227203334373,68.27139149022065
2023-03-31,0.2851320869852625,0.008725042964763396,31.679734430739806,100.0
2023-03-30,-0.8996870653685707,-0.3001070017283965,1.9978876207053893,66.12881171474683
2023-03-29,0.30225282516849195,-0.10410071773827208,-3.903465333720464,17.127263063762054
2023-03-28,0.7061678551517847,0.03624453831723532,18.483428067725768,100.0
2023-03-27,0.12663861319863745,0.37835309783963805,-0.6652898736081918,44.01526884387968
2023-03-24,0.10804872672345311,0.3136183983579584,-0.6554770788666288,44.09674882696901
2023-03-23,-0.34617689314361266,-0.03716318440717403,8.315049252797245,100.0
2023-03-22,0.281091184386395,0.014321005988745158,18.627893781156427,100.0
2023-03-21,0.037927634074197414,-0.009052691561006743,-5.189652747870658,6.447479015004576
2023-03-20,-0.045495905368519995,0.09117430436402414,-1.4989992047197007,37.0926108255007
2023-03-17,0.28213075550354016,0.0915208280697392,2.0826945237925023,66.83300101161747
2023-03-16,0.040345385316431503,0.09232674515048389,-0.5630151886035587,44.86450087452107
2023-03-15,0.032767405433631325,0.11841451541786767,-0.7232821895356334,43.533732946561315
2023-03-14,-0.11554826029676057,-0.014145156515565915,7.168750919765822,100.0
2023-03-13,-0.07567976647385732,-0.052820207112328856,0.4327805703774452,53.13303432896505
2023-03-10,0.5683887836984924,0.1257202523092915,3.521059839270502,78.77638560979247
2023-03-09,0.11834277087046097,0.20368392936503202,-0.41898817820637657,46.060420964632016
2023-03-08,0.23604758203459308,0.3075930455345155,-0.23259779289091298,47.60810292919942
2023-03-07,0.382361349342486,0.24558390074918002,0.5569479439655927,54.164051054236765
2023-03-06,0.09362429247801174,0.23734440795169695,-0.6055340284357336,44.51144810599328
2023-03-03,0.3421381142570512,0.2727079186925163,0.2545954510503923,51.653484323904294
2023-03-02,-0.3675545394934976,0.022735955747188452,-17.16622338557066,0.0
2023-03-01,-0.08111050238707174,-0.03550897587450604,1.2842253371014758,60.202957528349955
2023-02-28,-0.011037134617442046,-0.15323405883267047,-0.9279720533312085,41.8341023031137
2023-02-27,-0.011394428836442039,-0.034514021946985274,-0.6698608799071788,43.97731375302618
2023-02-24,-0.1766337733746015,-0.06635511227616187,1.6619467184302747,63.33934553744525
2023-02-23,-0.3431902422666333,-0.1770728148258923,0.9381306080443617,57.32917962780554
2023-02-22,0.1560771651232029,-0.1212489501726773,-2.2872454969789415,30.547452564778194
2023-02-17,-0.016083778615716415,-0.06773228525304893,-0.7625389641641773,43.20776655094035
2023-02-16,-0.5966254379066283,-0.15221068379971392,2.919734298623193,73.78331318001851
2023-02-15,0.07911648463880816,-0.17786424396117884,-1.4448138809511166,37.54253557992915
2023-02-14,-0.1512804941589896,-0.22292981580893656,-0.3213985594073898,46.87075081447148
2023-02-13,-0.1547486234570017,-0.07563754432572771,1.0459234211860151,58.22423112162033
2023-02-10,0.40080738177623587,0.03159275472008153,11.68668672065712,100.0
2023-02-09,0.21252764295356386,0.15286213375759936,0.3903223625713539,52.78048501501774
2023-02-08,0.24610953486372544,0.28648151986450837,-0.14092352281528275,48.369315017316524
2023-02-07,0.23228305655913495,0.23030674479214142,0.008581215321232571,49.61071910819621
2023-02-06,0.2249706753755243,0.23445442226612823,-0.04045027941438861,49.20358888004808
2023-02-03,0.16256865590940084,0.20660746261468668,-0.21315206211798932,47.76956944880638
2023-02-02,-0.05469352094867874,0.11094860344541546,-1.4929626804684106,37.14273476132809
2023-02-01,-0.25336247179432725,-0.04849577894453505,4.224423182976391,84.6167231344401
2023-01-31,0.5030245598535155,0.06498952237016982,6.7400870403134965,100.0
2023-01-30,-0.47002275675789296,-0.07345355623290158,5.398910833773337,94.36901455048653
2023-01-27,0.056270210977671375,0.029757338024431295,0.8909692436693277,56.93757792075345
2023-01-26,-0.0007118805749106727,-0.13815480878504408,-0.9948472255061473,41.27880811410648
2023-01-25,0.25271940315507724,0.10275924451927931,1.459334966282892,61.656970375887546
2023-01-24,-0.16474113628778264,0.02908879543079464,-6.663388045053961,0.0
2023-01-23,0.14083004374265684,0.07626943686998382,0.8464807073733771,56.568169889654044
2023-01-20,0.38389692669380526,0.11999527804955983,2.199266945614728,67.80095348682079
2023-01-19,-0.061910304351053824,0.15427222202846944,-1.4013055852636185,37.90380423888191
2023-01-18,0.4888634014414528,0.2702833412614014,0.8087071114333095,56.25451898392543
2023-01-17,-0.0246589143736764,0.1340980609055742,-1.183887180822399,39.70912559571684
2023-01-16,0.09725055760509971,0.18715168155762538,-0.4803650344164525,45.55078172955339
2023-01-13,-0.0721630250740124,0.00014287271913696978,-506.08610398064076,0.0
2023-01-12,-0.1905775097402307,-0.05516332573638113,2.454786440015919,69.92264507735422
2023-01-11,0.20258847363350263,-0.02005068706024682,-11.103817042517287,0.0
2023-01-10,0.222608107584521,0.07820635715926431,1.846419596442626,64.87110558916865
2023-01-09,-0.0014057826870805812,0.14126359951031434,-1.0099514856760954,41.15339074875474
2023-01-06,0.19786669478272234,0.1396896732267209,0.4164733169758241,52.99762797772755
2023-01-05,0.17116921199027413,0.1225433746953053,0.39680511015689945,52.83431414092469
2023-01-04,-0.31374086965046954,0.018431679040842308,-18.0218279601798,0.0
2023-01-03,0.2918964487688358,0.0497749303695468,4.86432661184441,89.93012486515542
2023-01-02,0.20628955488386502,0.061481711334077094,2.3552994932580247,69.09656087270777
2022-12-29,0.21075810003146067,0.23631470122805384,-0.10814647190286297,48.64147739555831
2022-12-28,-0.5793249695688729,-0.05409243821784907,9.709906756943173,100.0
2022-12-27,-0.5634059750501685,-0.3106576148625269,0.8135913883826364,56.295075299808516
2022-12-26,-0.2635422620181682,-0.4687577355457366,-0.43778578563328163,45.90433610037037
2022-12-23,-0.246198253265828,-0.3577154967780549,-0.31174842721845497,46.950880138305585
2022-12-22,-0.6698510299535942,-0.3931971817458635,0.7036007912857865,55.381774631908286
2022-12-21,-0.0506936461583507,-0.3222476431259243,-0.8426873020184007,42.54225938555147
2022-12-20,-0.7207863643507118,-0.4804436801542189,0.5002515260880205,53.69327557267861
2022-12-19,-0.6177281132849322,-0.4630693745979982,0.3339861091465981,52.31270013851124
2022-12-16,0.6555964624579635,-0.22763933839256012,-3.8799787729456443,17.322282385490386
2022-12-15,0.2014040741167067,0.0797574744299127,1.52520626507164,62.203928959322155
2022-12-14,0.5667461092287329,0.47458221526780103,0.19420005848496635,51.15199461638383
2022-12-13,0.9029683746926143,0.5570395193460179,0.6210131298273556,54.696012681694604
2022-12-12,0.6932727780784242,0.7209957539999238,-0.038450955872761594,49.22019014937575
2022-12-09,0.6853381200448316,0.7605264242719567,-0.09886350010665568,48.71855802395157
2022-12-08,-0.11513180847649851,0.4211596965489191,-1.2733685331714204,38.96612227523284
2022-12-07,0.4621059176103337,0.3441040763928889,0.3429248570793255,52.38692252362988
2022-12-06,0.18670403065144114,0.1778927132617588,0.04953163751410661,49.95074861005096
2022-12-05,0.2599268456888293,0.3029122646502014,-0.14190715919347474,48.36114744858896
2022-12-02,0.15991305160483194,0.2021813093150341,-0.20906115334499487,47.80353807715563
2022-12-01,-0.5463612204486323,-0.04217377438499037,11.954999366693679,100.0
2022-11-30,-0.3707590309533382,-0.2524023999323795,0.46892038686108894,53.433119239889216
2022-11-29,-0.5552435991783011,-0.49078795019342386,0.13133095252129712,50.62996457033952
2022-11-28,-0.027005320398831856,-0.31766931684349037,-0.9149892074337892,41.94190462569695
2022-11-25,0.07612646113692723,-0.16870748614673525,-1.4512334507237892,37.489231047398505
2022-11-24,0.20542014729956204,0.08484709601255247,1.4210627935830793,61.339179566388125
2022-11-23,0.010494831295582152,0.09734714657735714,-0.8921916906188677,42.13120251008975
2022-11-22,0.26759011490635753,0.16116836450050057,0.6603141425160175,55.02234640553196
2022-11-21,0.047095761381465984,0.10839356919446856,-0.5655114806952096,44.84377305510055
2022-11-18,0.36368708265774874,0.22612431964852409,0.6083501466053942,54.59086632064663
2022-11-17,-0.49578220326027544,-0.028333119740353574,16.498327321652315,100.0
2022-11-16,1.7594212310711121,0.5424420368228619,2.243519328583421,68.16840063219719
2022-11-14,0.5761048586329975,0.6132479621479447,-0.060567838472468494,49.03654387248177
2022-11-11,0.12008774593252891,0.8185379452122129,-0.8532899462572927,42.45422093207928
2022-11-10,0.23273168388018295,0.30964142948190315,-0.24838325326945676,47.477029256655015
2022-11-09,0.9382840280941274,0.43036781930227974,1.180190957621531,59.33911397470549
2022-11-08,0.4792633557191728,0.5500930225644943,-0.12875943511357169,48.470318827783956
2022-11-07,0.1280431190231246,0.5151968342788082,-0.7514675741314207,43.299697208454624
2022-11-04,0.19650574620295735,0.26793740698175156,-0.2665983133279304,47.32578154133805
2022-11-03,-0.14399978617201104,0.06018302635135697,-3.392697657497648,21.368393416253873
2022-11-01,0.01338352153910094,0.021963160523349085,-0.3906377215213226,46.29582736944439
2022-10-31,0.07694495090577735,-0.017890437909044248,-5.300898127646108,5.523759330491253
2022-10-28,0.0748800748800793,0.05506951577498587,0.3597373034119169,52.526523715639705
2022-10-27,-0.04476081357789319,0.03568807073598782,-2.254223404482227,30.821649631879815
2022-10-26,-0.045115043360566265,-0.004998594019460049,8.025546620695476,100.0
2022-10-25,0.07923771313942396,-0.003546047933011831,-23.345358730704895,0.0
2022-10-24,-0.0070155042644293175,0.009035721838142793,-1.7764187953213142,34.78907303161123
2022-10-21,0.19678199628487825,0.08966806838662429,1.1945604474985214,59.45843021671558
2022-10-20,-0.22340407795803374,-0.011212528645861605,18.924504544341943,100.0
2022-10-19,-0.1978378197737607,-0.07481996714897206,1.6441847986895133,63.19186044698662
2022-10-18,0.022434813472949067,-0.13293569475294845,-1.1687644053362987,39.834696701943315
2022-10-17,-0.15935187974958076,-0.11158496201679746,0.42807665898199354,53.09397566820129
2022-10-14,0.31250628700951744,0.05852974024429525,4.339273430996931,85.57037563742003
2022-10-13,0.030752157664970525,0.0613021883083024,-0.49835138820312486,45.401433063757956
2022-10-11,0.24660994860621344,0.1966227977602338,0.25422866226801966,51.6504387141089
2022-10-10,-0.050000666675553695,0.07578714653187675,-1.6597512766168465,35.757815138368144
2022-10-07,0.14574148062671544,0.11411692085245839,0.27712419453679793,51.84055046424872
2022-10-06,-0.24077287092509891,-0.04834401899131239,3.980406593178915,82.59054525812094
2022-10-05,-0.30377887568433515,-0.13293675532757288,1.2851383346598602,60.21053855165442
2022-10-04,-0.047547296166083886,-0.19736634759183933,-0.7590911685490913,43.236395125756324
2022-10-03,-0.07302986854622606,-0.14145201346554837,-0.4837127676233962,45.52298401725294
2022-09-30,0.2648429380804007,0.04808859112269692,4.507396492541445,86.96637591790612
2022-09-29,-0.612210779724498,-0.14013257006344113,3.368797200018073,77.51208144383683
2022-09-28,0.08948726488566816,-0.08596019225280971,-2.041031465151745,32.59187677602405
2022-09-27,0.1458749978992646,-0.12561617231318842,-2.161275616132981,31.59343630655773
2022-09-26,0.16177265236667626,0.13237830505053635,0.22204807128266535,51.38322900695121
2022-09-23,0.20071641350933866,0.1694546879250932,0.18448427698892944,51.07132017726165
2022-09-22,0.14547035414507192,0.16931980667369562,-0.14085447531005701,48.36988834934948
2022-09-21,-0.18466264838963298,0.0538413730882592,-4.429753696788632,12.75725757070118
2022-09-20,-0.041149234557325,-0.026780509600628683,0.5365366518775656,53.99456705116068
2022-09-19,-0.13755526475204283,-0.1211223825663336,0.1356717217539014,50.66600790080573
2022-09-16,0.022119593267588833,-0.052194968680593,-1.4237878444366858,37.71712407838975
2022-09-15,-0.4339172508075362,-0.18311764076399673,1.36960922496141,60.911937785468965
2022-09-14,-0.08648859662996333,-0.16609541805663688,-0.47928366933956246,45.55976078297283
2022-09-13,0.15460167333576358,-0.12193472470057864,-2.267905214986145,30.708043496436165
2022-09-12,0.005717149093142915,0.024610075266314386,-0.7676907107647738,43.16498931601876
2022-09-09,0.21454897635253545,0.12495593292714731,0.7169971151159611,55.49301024499196
2022-09-08,-0.1889223706905252,0.010447918251717722,-19.08229794097641,0.0
2022-09-06,0.08875650124562373,0.03812770230254466,1.3278743770431736,60.56539484921344
2022-09-05,0.12562687474597656,0.00848700176702503,13.80226800871904,100.0
2022-09-02,-0.17780401971275728,0.012193118759614338,-15.582324934099233,0.0
2022-09-01,-0.21979425375819872,-0.09065713290832648,1.4244562640256575,61.36735705522363
2022-08-31,0.2445292475168337,-0.0510230086513741,-5.792528978203411,1.4415305216142396
2022-08-30,-0.6380555266226162,-0.20444017762132707,2.1209889075935466,67.15097624973284
2022-08-29,-0.1619753553989467,-0.18516721150157642,-0.12524817927839393,48.49947434092852
2022-08-26,-0.39763586174194065,-0.39922224792116784,-0.003973691815743807,49.5064701507737
2022-08-25,-0.25334017975250367,-0.2709837989644637,-0.06510949835150015,48.998832457957455
2022-08-24,-0.14148080974751842,-0.2641522837473209,-0.46439679513483156,45.68337309632499
2022-08-23,0.08022914810299486,-0.10486394713234241,-1.765078468787204,34.88323678807024
2022-08-22,-0.05730932709298031,-0.039520329579167957,0.45012270148651123,53.277033728393505
2022-08-19,-0.22595553249733502,-0.06767857049577349,2.3386569905675816,68.95837079806594
2022-08-18,-0.07662940105912508,-0.11996475354981347,-0.36123403923548314,46.53997917313665
2022-08-17,-0.1345466496857295,-0.14571052774739654,-0.07661682538835302,48.90328202232113
2022-08-16,-0.29825265084898467,-0.1698095671979464,0.7563948590794807,55.82014717146906
2022-08-15,-0.21421522612944388,-0.21567150888805267,-0.006752318681855662,49.48339798060964
2022-08-12,-1.0719971330709899,-0.5281550033498061,1.029701747161122,58.089535373870646
2022-08-11,-0.674689562688302,-0.6536339739629119,0.03221311860173426,49.80694527315494
2022-08-10,-0.6536727007483534,-0.8001197988358818,-0.18303146391402725,48.01967412305422
2022-08-09,-0.25415292946551205,-0.5275050643007225,-0.518198124216257,45.23663681994384
2022-08-08,-0.1620814370748902,-0.3566356890962519,-0.5455265918965662,45.00971644271251
2022-08-05,-0.13256958130697383,-0.1829346492824587,-0.27531726861497474,47.25338419195337
2022-08-04,-0.2207693563615054,-0.17180679158112314,0.28498620066054436,51.905832184990096
2022-08-03,-0.1760813887307866,-0.1764734421330886,-0.0022216000184681617,49.52101854537206
2022-08-02,0.08552338530067871,-0.10377578659720443,-1.8241169554573395,34.39301407148498
2022-08-01,-0.1897708863688896,-0.0934429632663325,1.0308740191383041,58.09926926756683
2022-07-29,0.38454404063752445,0.09343217985643786,3.1157558480214336,75.41096696782924
2022-07-28,-0.441348921502438,-0.08219192241126771,4.369735961327671,85.8233195256371
2022-07-27,-0.25199166214556756,-0.1029321810034937,1.4481329326638335,61.56395492678403
2022-07-26,-0.022185484967540692,-0.23850868953851542,-0.9069824876801477,42.00838796783438
2022-07-25,-0.037222619899779374,-0.1037999223376292,-0.6414003106986377,44.213634470915316
2022-07-22,0.01360563703025619,-0.015267489279021293,-1.891150914312505,33.83640140630859
2022-07-21,-0.08269670000787821,-0.03543789429246713,1.3335669813049997,60.61266306496683
2022-07-20,-0.054101890699853605,-0.041064317892491875,0.31749152248174806,52.175738276176034
2022-07-19,-0.19322320685996042,-0.11000726585589742,0.7564585880451808,55.820676341311525
2022-07-18,-0.15660188281438892,-0.13464232679140098,0.16309548821901676,50.893719586077125
2022-07-15,-0.05863794486594687,-0.1361543448467654,-0.5693274060997406,44.81208773551322
2022-07-14,-0.08134939203926494,-0.09886307323986691,-0.1771508878558664,48.06850315192864
2022-07-13,-0.09870743692090844,-0.07956492460870675,0.2405898378757081,51.53718951139838
2022-07-12,0.2581910758201911,0.02604474895333923,8.913363967637249,100.0
2022-07-11,0.23414739416609542,0.13121034435512602,0.7845193175651317,56.05367701308507
2022-07-08,0.18659327331249642,0.22631058109959432,-0.1754991198118977,48.08221851394676
2022-07-07,0.02077356456460233,0.14717141068106473,-0.858847826024983,42.40807139350125
2022-07-06,-0.14180384517598066,0.021854330900372698,-7.488592390333139,0.0
2022-07-05,-0.17320332923335124,-0.09807786994824319,0.7659776800286611,55.8997175802518
2022-07-04,0.3448523600833253,0.009948395224664472,33.66411941780853,100.0
2022-07-01,-0.045822295410613556,0.041942245146453505,-2.092509360207393,32.16443300194376
2022-06-30,0.1253527785338715,0.14146094773552775,-0.11387007834679386,48.5939517549489
2022-06-29,-0.11553787710776309,-0.012002464661501714,8.626179319515474,100.0
2022-06-28,0.04727133387529836,0.019028745100468925,1.4842065846020218,61.86349044416774
2022-06-27,0.24483572024298628,0.058856392336840514,3.1598832432978403,75.77737628501072
2022-06-24,0.06498723465031553,0.11903142958953339,-0.454032982092068,45.7694284285423
2022-06-23,0.01034838368951796,0.10672377952760659,-0.9030358207390781,42.041158892335176
2022-06-22,0.20551904262380294,0.09361822032121214,1.1952889289996058,59.46447912143156
2022-06-21,0.16592959742487423,0.12726567457939839,0.3038048002594307,52.06209135655797
2022-06-20,-0.0650532512406321,0.10213179626934836,-1.6369539518238727,35.947111428317626
2022-06-17,-0.3283236994219618,-0.07581578441257324,3.330545439394186,77.19446012484903
2022-06-15,0.08422495199891245,-0.10305066622122716,-1.8173159387257134,34.44948592714665
2022-06-14,-0.1108979524886089,-0.11833223330388609,-0.06282549232537005,49.0177975721055
2022-06-13,0.04533657948002645,0.006221192996776666,6.287441412525911,100.0
2022-06-10,0.3960692800102805,0.11016930233389936,2.59509656156195,71.08770219226666
2022-06-09,0.14749577060320096,0.19630054336450264,-0.2486227084490441,47.47504095418896
2022-06-08,0.17779891333280506,0.24045465464876217,-0.26057196275730177,47.37582100058664
2022-06-07,0.07333144395633706,0.13287537596411436,-0.44811863428975973,45.81853787917367
2022-06-06,0.15646737725985016,0.13586591151633076,0.15163086541426662,50.79852374260349
2022-06-03,0.03428421971591877,0.088027680310702,-0.6105291018130958,44.46997179827091
2022-06-02,-0.14168309625265385,0.016356166907705028,-9.662365519509958,0.0
2022-06-01,-0.11216275984078372,-0.0731872121258396,0.5325458721932017,53.9614298390046
2022-05-31,-0.09316066140527823,-0.1156688391662386,-0.19459154188114347,47.923685673068356
2022-05-30,-0.2776152741583715,-0.16097956513481115,0.7245373592970303,55.55562023374069
2022-05-27,-0.21687963535778065,-0.19588519030714346,0.10717729613820404,50.42940605816517
2022-05-26,-0.38588714849706607,-0.29346068600440606,0.31495347384035055,52.15466373361936
2022-05-25,-0.08978105583953289,-0.23084927989812654,-0.611083665155234,44.46536701309712
2022-05-24,-0.0744670948524595,-0.18337843306301949,-0.5939157423879378,44.607919883466806
2022-05-23,-0.061982730822973675,-0.07541029383832203,-0.17806008081783564,48.06095371987414
2022-05-20,-0.1720818679486702,-0.10284389787470112,0.6732336240145671,55.12962258543269
2022-05-19,-0.19428493447822826,-0.14278317774995739,0.3606990511057333,52.53450953292135
2022-05-18,-0.06116956202593116,-0.14251212148427653,-0.5707764266727302,44.80005587559025
2022-05-17,-0.03024345985180865,-0.09523265211865602,-0.6824255212999157,43.87298396776455
2022-05-16,-0.2877599383422913,-0.12639098674001037,1.2767441394711252,60.140837829277174
2022-05-13,0.11702538800777429,-0.06699267006210856,-2.746838689953403,26.73124662367962
2022-05-12,-0.5801137860000583,-0.2502827787781918,1.3178334076040157,60.48202023049877
2022-05-11,0.292837988380823,-0.05675013653715366,-6.1601283494552534,0.0
2022-05-10,0.15413226429703553,-0.04438117777406658,-4.472919648092354,12.398831548870199
2022-05-09,0.060691010505342646,0.16922042106106705,-0.6413493706918452,44.21405744836479
2022-05-06,0.3451512744602425,0.18665818308754023,0.8491087224307285,56.589991463229254
2022-05-05,0.11153646882735568,0.17245958459764696,-0.3532602488428034,46.606189088198
2022-05-04,0.19586984179467137,0.2175191950274232,-0.09952847255628372,48.71303646303263
2022-05-03,0.2503667621982064,0.1859243576067445,0.346605498176664,52.41748451766597
2022-05-02,0.11699923789487698,0.18774528062925158,-0.37681928673392195,46.410567956856205
2022-04-29,0.5324927809703617,0.29995292702114834,0.7752544916250075,55.976747057775846
2022-04-28,-0.29256396948518226,0.1189760164600188,-3.459016347916613,20.81771994186063
2022-04-27,-0.12941960831851507,0.03683640105555478,-4.513361908600436,12.063021538666293
2022-04-26,0.028202199057547617,-0.1312604595820499,-1.214856775203645,39.45197132999278
2022-04-25,0.11848721801290818,0.005756602917313576,19.58283673806051,100.0
2022-04-22,0.17752048793182595,0.10806996833409392,0.6426440265349997,54.87562360237155
2022-04-20,-0.0740137138871777,0.07399799735251882,-2.000212391351404,32.9308156339711
2022-04-19,-0.10077593912135585,0.0009102783077641341,-111.70893183084432,0.0
2022-04-18,-0.12369090818357131,-0.09949352039736829,0.24320566494743368,51.558909882728074
2022-04-14,0.23876569911238654,0.004766283935819793,49.09472837276935,100.0
2022-04-13,-0.17838068788719186,-0.02110196565279221,7.453273539642433,100.0
2022-04-12,0.19189681800833025,0.08409394307784164,1.281933882333247,60.1839305639955
2022-04-11,-0.049484330555327194,-0.0119894001447296,3.127339980147374,75.50715515015497
2022-04-08,0.04452232883835894,0.062311605430454,-0.28548897864539335,47.168923976174305
2022-04-07,-0.12389500254554875,-0.04295233475417234,1.8844765541764583,65.18710937343718
2022-04-06,-0.052043417042435536,-0.04380536358320845,0.18806038314415252,51.10101417135071
2022-04-05,0.06098670061949196,-0.038317239656164105,-2.5916256277004814,28.020049459231227
2022-04-04,0.05667236954662869,0.021871884374561706,1.5911059411296997,62.751123171798696
2022-04-01,-0.30208144087148225,-0.061474123568453866,3.9139609210548993,82.03881739836118
2022-03-31,-0.6695942059020132,-0.3050010924089556,1.1953829758884895,59.465260034425015
2022-03-30,-0.28057856739460707,-0.41741807138936754,-0.3278236218649877,46.817400673743926
2022-03-29,-0.3650569770252132,-0.43840991677394453,-0.16731587708713713,48.15016760453613
2022-03-28,-0.49926684889846085,-0.38163413110609373,0.30823426995754044,52.098871206295186
2022-03-25,0.0003638665919458717,-0.2879866531105761,-1.0012634842205905,41.225531074759544
2022-03-24,-0.5672659527630186,-0.3553896450231779,0.5961803071837464,54.48981475109981
2022-03-23,0.06989475533176748,-0.1656691102797684,-1.4218937085720744,37.73285192782328
2022-03-22,-0.1488340116799991,-0.21540173637041674,-0.309039870393357,46.97337048586893
2022-03-21,-0.3797811405885976,-0.15290679897894308,1.483742666281946,61.85963832477972
2022-03-18,-0.036027424958184895,-0.1882141924089272,-0.8085828465054898,42.82544379240479
2022-03-17,-0.3920313919320906,-0.26927998582629104,0.45585046259243667,53.32459386700252
2022-03-16,0.0664572034070332,-0.12053387116108076,-1.5513570813486957,36.657860174470116
2022-03-15,-0.09408517844821107,-0.13988645565775615,-0.3274175258368238,46.82077266901937
2022-03-14,-0.11780955476112798,-0.048479176600768614,1.4301063471292572,61.41427219895783
2022-03-11,0.5623814506557467,0.11682890581546923,3.813718375005805,81.20645911797068
2022-03-10,0.1706020339880432,0.20505797662755398,-0.16803024786542686,48.14423586740441
2022-03-09,0.0139479228606465,0.24897713583481215,-0.9439791014790191,41.701188689128735
2022-03-08,0.03339694656487868,0.07264896780452279,-0.5402970259021417,45.05313984654521
2022-03-07,0.18894159686835277,0.07876215543129265,1.3988880933200716,61.15505320381498
2022-03-04,0.3976769222882037,0.20667182190714506,0.9241951738678471,57.21346754261989
2022-03-03,0.010942036385919174,0.19918685184749188,-0.9450664725887782,41.69215976495693
2022-03-02,-0.1983938848002631,0.07007502462461994,-3.8311639683756886,17.727613339170944
